20260911 010200;29446.5;29450;29444.5;29444.5;7
20260911 010300;29452.25;29453.25;29452;29453.25;9
20260911 010400;29455;29461.5;29455;29460;14
20260911 010500;29458.25;29458.25;29452.25;29455;14
20260911 010600;29454;29454;29448.5;29449;10
20260911 010700;29448.5;29450;29446;29446;18
20260911 010800;29445.75;29449;29440.75;29446.25;34
20260911 010900;29441.5;29443.75;29441.5;29441.75;13
20260911 011000;29443.5;29451.25;29443.5;29449.25;19
20260911 011100;29447.75;29447.75;29447.75;29447.75;2
20260911 011200;29450.25;29450.25;29449.75;29450.25;3
20260911 011300;29450.25;29451.25;29447.5;29451.25;14
20260911 011400;29454.5;29456.25;29452.5;29452.5;4
20260911 011500;29446.5;29446.75;29437.75;29438.75;16
20260911 011600;29441.25;29441.25;29434.5;29437;13
20260911 011700;29435.75;29435.75;29429;29433;11
20260911 011800;29434.5;29437.5;29432.75;29433;9
20260911 011900;29434.75;29434.75;29434.75;29434.75;1
20260911 012000;29432;29433.75;29432;29433.75;7
20260911 012100;29431.75;29431.75;29430.25;29430.25;2
20260911 012200;29427.5;29427.5;29418.75;29420.75;17
20260911 012300;29420.25;29420.25;29419;29419;5
20260911 012400;29415.5;29417.25;29415.5;29416;7
20260911 012500;29420.5;29423.25;29416.75;29422;23
20260911 012600;29422;29427.25;29421.75;29422.5;18
20260911 012700;29423.25;29424.75;29423.25;29424.75;2
20260911 012800;29424.25;29424.25;29422.75;29422.75;4
20260911 012900;29427.25;29429;29425;29428.5;10
20260911 013000;29428.5;29428.5;29416.75;29416.75;7
20260911 013100;29419.5;29420.25;29414.5;29420;6
20260911 013200;29422.5;29422.5;29422.5;29422.5;2
20260911 013300;29421.25;29423.5;29421.25;29422;9
20260911 013400;29424.5;29424.5;29424.25;29424.25;2
20260911 013500;29418.25;29418.25;29414.5;29415;7
20260911 013600;29419;29423.5;29419;29423.5;2
20260911 013700;29426.25;29426.25;29415.5;29415.5;4
20260911 013800;29417.5;29417.5;29414;29414;5
20260911 013900;29417.25;29421;29411.75;29411.75;19
20260911 014000;29410.5;29410.5;29410.5;29410.5;1
20260911 014100;29410.5;29410.5;29403.75;29405;28
20260911 014200;29402;29403.75;29399;29403.75;19
20260911 014300;29403.75;29403.75;29402.5;29402.5;4
20260911 014400;29402.25;29405.75;29402.25;29405.5;23
20260911 014500;29405;29408.5;29404.25;29408.5;7
20260911 014600;29401.75;29403.25;29398;29398;9
20260911 014700;29398;29400.25;29397.5;29400.25;15
20260911 014800;29397.5;29397.5;29394;29395.75;7
20260911 014900;29401.5;29401.5;29401.5;29401.5;1
20260911 015000;29403.25;29403.25;29398.5;29401.25;4
20260911 015100;29396.75;29399.75;29396.75;29399.75;7
20260911 015200;29400;29400.25;29395;29396.5;7
20260911 015300;29400;29405;29400;29405;3
20260911 015400;29400;29400;29400;29400;1
20260911 015600;29403.5;29403.5;29401.75;29401.75;4
20260911 015700;29402;29404.75;29401.5;29404.75;9
20260911 015800;29404.75;29412.5;29401.25;29411.25;23
20260911 015900;29410.25;29411.75;29409;29409;8
20260911 020000;29416.75;29420.25;29416.75;29420.25;20
20260911 020100;29420.5;29429.25;29419.75;29424.25;30
20260911 020200;29424.25;29424.25;29420.75;29422;21
20260911 020300;29422.5;29422.5;29412.75;29414.25;5
20260911 020400;29415.25;29416.25;29415;29416.25;5
20260911 020500;29419;29419;29419;29419;1
20260911 020600;29418.75;29425;29418.75;29421.25;8
20260911 020700;29417.25;29417.25;29417.25;29417.25;1
20260911 020800;29416.5;29416.75;29412;29412;4
20260911 020900;29418.75;29422.25;29418.25;29418.25;10
20260911 021000;29417.5;29417.75;29417.5;29417.5;5
20260911 021200;29417.5;29417.5;29417.5;29417.5;1
20260911 021400;29421.25;29424.25;29421.25;29424.25;8
20260911 021600;29418.25;29418.25;29416;29416;4
20260911 021700;29417.5;29421.25;29417.5;29421.25;2
20260911 021800;29418.25;29418.25;29405.25;29405.25;4
20260911 021900;29406.5;29406.5;29406.5;29406.5;1
20260911 022100;29408.5;29415;29408.5;29412.75;7
20260911 022200;29415.25;29415.25;29415.25;29415.25;1
20260911 022300;29410.5;29410.5;29410.5;29410.5;1
20260911 022600;29402;29405.25;29398.75;29404.25;19
20260911 022700;29404.25;29404.25;29392;29392;17
20260911 022800;29395;29395;29389;29394.75;23
20260911 022900;29397.25;29397.25;29393.75;29393.75;21
20260911 023000;29392.75;29395;29392.75;29395;5
20260911 023100;29397.25;29399.5;29391.75;29393.75;13
20260911 023200;29392;29392;29384;29384.25;12
20260911 023300;29383.5;29383.5;29375;29375;24
20260911 023400;29377.25;29377.5;29375.25;29375.25;7
20260911 023500;29373.5;29378.5;29373.5;29378.5;4
20260911 023600;29377.5;29380.25;29377;29380.25;5
20260911 023800;29387;29388.75;29382.5;29388.75;6
20260911 023900;29383.5;29386.5;29383;29383;4
20260911 024000;29388;29397.5;29386.5;29397.5;6
20260911 024100;29393;29394.75;29393;29394.75;2
20260911 024200;29395.5;29395.5;29387.75;29387.75;7
20260911 024300;29390.5;29390.5;29385.5;29385.5;5
20260911 024400;29382.25;29382.25;29372.5;29373.25;6
20260911 024500;29374.75;29374.75;29374.75;29374.75;1
20260911 024600;29377;29385.25;29374;29374;21
20260911 024700;29376;29380.5;29376;29378.75;5
20260911 024800;29378.5;29386;29377.5;29384;12
20260911 024900;29383;29390.75;29381.25;29390.75;9
20260911 025000;29397.25;29399.25;29396.25;29397.75;14
20260911 025100;29396.5;29396.5;29395.75;29395.75;10
20260911 025200;29399.5;29399.5;29397.25;29398.25;5
20260911 025300;29396.5;29396.5;29389.5;29389.5;8
20260911 025500;29382;29383.75;29379.5;29379.75;11
20260911 025600;29374.25;29375.75;29373.25;29373.25;5
20260911 025700;29381;29381;29379.75;29381;6
20260911 025800;29382.5;29383.25;29379;29383.25;4
20260911 025900;29381.25;29381.25;29381.25;29381.25;1
20260911 030000;29383;29384.5;29381.75;29381.75;5
20260911 030100;29376.25;29380.25;29376.25;29378.25;5
20260911 030200;29380.25;29384;29377.5;29384;8
20260911 030300;29384;29386;29383;29384.25;12
20260911 030400;29386.5;29386.5;29386.5;29386.5;1
20260911 030500;29382.75;29382.75;29381.75;29382.5;5
20260911 030600;29375;29376.25;29369;29370;23
20260911 030700;29367.75;29371.5;29367.5;29369.75;10
20260911 030800;29370.25;29370.25;29363.75;29363.75;25
20260911 030900;29367.25;29368.5;29367.25;29368.5;4
20260911 031000;29368.5;29372;29367.25;29367.25;8
20260911 031100;29367.75;29367.75;29367.75;29367.75;1
20260911 031200;29364.25;29364.25;29356;29356.5;18
20260911 031300;29355.75;29358.75;29351;29356.25;38
20260911 031400;29356.25;29356.5;29352.5;29355.25;10
20260911 031500;29358;29364;29357;29364;5
20260911 031600;29365.75;29367.75;29365.75;29366.75;9
20260911 031700;29369.75;29372.5;29369.75;29369.75;5
20260911 031800;29363.75;29367.5;29363;29367.5;4
20260911 031900;29368;29370;29368;29370;6
20260911 032000;29370;29370.75;29370;29370.75;4
20260911 032100;29372;29372;29370.25;29370.25;2
20260911 032200;29371.25;29371.25;29353.75;29355;19
20260911 032300;29356.25;29356.5;29355.25;29355.25;5
20260911 032400;29353.75;29355.5;29353;29355;8
20260911 032600;29357.25;29360;29357.25;29360;5
20260911 032700;29363.25;29363.25;29362.75;29362.75;2
20260911 032800;29361.75;29365;29361.75;29365;4
20260911 032900;29366.75;29369.5;29366.5;29368;11
20260911 033000;29365.25;29365.25;29364.75;29364.75;2
20260911 033100;29360;29360;29352.5;29354.5;15
20260911 033200;29354.25;29354.25;29348.5;29348.5;36
20260911 033300;29350.25;29350.75;29342;29344.25;34
20260911 033400;29343;29343.5;29339.75;29341.25;22
20260911 033500;29341.25;29348.25;29341.25;29348.25;12
20260911 033600;29350;29350;29348;29348;2
20260911 033700;29347.75;29355.75;29347.75;29355.75;21
20260911 033800;29360;29362.5;29358.25;29358.25;5
20260911 033900;29358.5;29360.75;29355.75;29360.75;13
20260911 034000;29354.75;29355.25;29354.5;29355.25;7
20260911 034100;29350;29361.25;29350;29358.75;16
20260911 034200;29358.75;29368.5;29358.75;29364.75;15
20260911 034300;29368.5;29379.25;29368.5;29374.25;18
20260911 034400;29376.5;29377;29374.5;29375.75;10
20260911 034500;29374.75;29375;29374.75;29375;3
20260911 034600;29371;29371;29367.75;29368;3
20260911 034700;29362.25;29362.25;29362.25;29362.25;1
20260911 034800;29362.25;29362.25;29352;29352.25;10
20260911 034900;29355.5;29355.5;29348.75;29350.75;11
20260911 035000;29348.25;29348.25;29344.75;29347.25;9
20260911 035100;29343.5;29344.25;29343.25;29344;5
20260911 035200;29343;29343;29340.75;29340.75;2
20260911 035400;29346.5;29354;29346.5;29354;11
20260911 035500;29352.25;29352.25;29351;29352;4
20260911 035600;29352.5;29353;29352.5;29353;5
20260911 035700;29357;29360.75;29357;29360.75;3
20260911 035800;29353;29353.5;29353;29353.5;3
20260911 035900;29358;29361;29358;29361;2
20260911 040000;29359.25;29359.25;29348.75;29351;7
20260911 040100;29351.25;29351.25;29335;29335;28
20260911 040200;29340.5;29356.75;29340;29340;32
20260911 040300;29342.5;29342.5;29331;29332.75;31
20260911 040400;29332.75;29341.5;29332.75;29341.5;18
20260911 040500;29350.5;29365.25;29350.5;29361.25;38
20260911 040600;29362.75;29367;29359.75;29364.5;25
20260911 040700;29367;29367;29361;29367;8
20260911 040800;29364.5;29365;29359;29359;8
20260911 040900;29359;29376.5;29359;29374.75;14
20260911 041000;29374.75;29374.75;29370;29370;3
20260911 041100;29367.75;29377;29366;29366;11
20260911 041200;29361.25;29361.25;29345.25;29345.25;28
20260911 041300;29355.25;29356.75;29351.25;29351.25;4
20260911 041400;29357;29373.5;29357;29373.5;23
20260911 041500;29375;29384.75;29374.5;29384.75;39
20260911 041600;29382.25;29383;29378.25;29378.25;17
20260911 041700;29379.5;29379.5;29374.5;29374.5;7
20260911 041800;29369.75;29371;29369.75;29370;5
20260911 041900;29374;29374;29369;29369;3
20260911 042000;29371.75;29371.75;29371;29371;2
20260911 042100;29371.75;29383;29371.75;29383;11
20260911 042200;29386.25;29390;29383.75;29384.5;18
20260911 042300;29384.75;29386.75;29384;29384.5;19
20260911 042400;29378.25;29380.75;29376.25;29380.75;4
20260911 042500;29389.25;29398;29389.25;29398;13
20260911 042600;29399;29410.5;29399;29409.25;73
20260911 042700;29406;29410.75;29406;29410.75;24
20260911 042800;29413;29416.25;29410;29411.75;21
20260911 042900;29414;29414;29411.75;29411.75;3
20260911 043000;29415.75;29415.75;29413.5;29413.5;6
20260911 043100;29415;29417.75;29414;29416.5;9
20260911 043200;29418.75;29422;29417;29421;33
20260911 043300;29418.75;29421;29417.25;29418.25;17
20260911 043400;29412.75;29415.5;29412.25;29412.25;11
20260911 043500;29414;29414;29411.25;29411.25;4
20260911 043600;29409;29417;29409;29413;13
20260911 043700;29416.75;29417.25;29416.75;29417.25;3
20260911 043800;29418.5;29420;29417.5;29420;11
20260911 043900;29420.25;29420.25;29420;29420;2
20260911 044000;29420;29420;29417.5;29417.5;2
20260911 044100;29420.75;29427.75;29418;29418;18
20260911 044200;29417.75;29420.5;29417.75;29420;5
20260911 044300;29426;29426;29426;29426;3
20260911 044400;29426;29428;29423.5;29428;14
20260911 044500;29429.75;29430;29425.25;29425.25;16
20260911 044600;29429.5;29429.5;29425.25;29425.25;4
20260911 044700;29427;29430.25;29425.5;29430.25;18
20260911 044800;29425;29425;29425;29425;1
20260911 044900;29426.25;29426.25;29426.25;29426.25;1
20260911 045000;29425.75;29432;29423.75;29432;40
20260911 045100;29429.5;29434.25;29429.5;29434.25;4
20260911 045200;29435;29440;29434.25;29438.75;26
20260911 045300;29436.5;29436.75;29434.5;29434.5;6
20260911 045400;29430;29430.25;29425;29427.75;13
20260911 045500;29424.75;29426;29424.75;29425.75;7
20260911 045600;29428.5;29431.25;29426.75;29430.75;16
20260911 045700;29431.25;29431.25;29428;29428;4
20260911 045800;29429;29430.5;29429;29430.25;4
20260911 045900;29423;29423;29422;29422.25;3
20260911 050000;29423.5;29423.5;29415.25;29415.25;13
20260911 050100;29415;29420;29415;29417;11
20260911 050200;29416.5;29417.5;29416.5;29417.5;4
20260911 050300;29419.25;29419.25;29417.5;29417.5;4
20260911 050400;29420;29420;29420;29420;1
20260911 050500;29412.25;29416.25;29412.25;29416;6
20260911 050600;29415.25;29432;29413.5;29430;14
20260911 050700;29430.75;29431.5;29430.75;29431.5;3
20260911 050800;29431.5;29437;29431.5;29437;10
20260911 050900;29430;29433.75;29426;29426;16
20260911 051100;29435;29437.5;29431.5;29431.5;8
20260911 051200;29432.25;29445;29432.25;29443;13
20260911 051300;29442;29442.5;29436.75;29438.75;14
20260911 051400;29434.25;29436.25;29432;29436.25;8
20260911 051500;29438;29451.5;29438;29450;23
20260911 051600;29453;29456.25;29445.75;29445.75;10
20260911 051700;29445.25;29446.25;29440.75;29441;9
20260911 051800;29440.5;29440.5;29440.25;29440.25;3
20260911 051900;29439.5;29446;29438;29446;16
20260911 052000;29445;29446;29442;29442;13
20260911 052100;29441.25;29442.25;29435.75;29435.75;6
20260911 052200;29430.5;29432.75;29428.75;29432.5;16
20260911 052300;29435;29435;29435;29435;1
20260911 052400;29439.25;29445;29438.75;29438.75;13
20260911 052500;29438.75;29438.75;29438.75;29438.75;2
20260911 052600;29436.5;29436.5;29432.25;29432.25;4
20260911 052700;29430.75;29432;29429;29431.75;6
20260911 052800;29431;29431;29430.5;29430.5;2
20260911 052900;29430.75;29432;29430.75;29432;2
20260911 053000;29429.5;29430;29422.75;29423;24
20260911 053100;29428.5;29441.5;29428.5;29441.5;18
20260911 053200;29437;29443.5;29437;29440.5;14
20260911 053300;29440;29442.25;29439.5;29442.25;4
20260911 053400;29444.25;29448.5;29442;29448.5;8
20260911 053500;29450;29452;29450;29452;3
20260911 053600;29450.25;29454.25;29449.5;29453;6
20260911 053700;29455.5;29456.75;29453.75;29454;12
20260911 053800;29456.75;29459.25;29455.5;29458;13
20260911 053900;29457.75;29457.75;29457.75;29457.75;1
20260911 054000;29457.75;29463.75;29457.75;29463.5;14
20260911 054100;29463.5;29466.75;29461.5;29466.75;28
20260911 054200;29463.5;29465.5;29461;29463;31
20260911 054300;29463;29468.25;29463;29468.25;16
20260911 054400;29468;29479;29466.5;29477.25;62
20260911 054500;29477;29486.75;29477;29482;17
20260911 054600;29483;29483;29469.5;29471.5;12
20260911 054700;29472.25;29488;29472.25;29488;22
20260911 054800;29486.25;29491.25;29484.5;29487;20
20260911 054900;29488.5;29488.5;29485.75;29488.25;19
20260911 055000;29487.25;29488.75;29487.25;29488.75;4
20260911 055100;29491.75;29491.75;29483;29484;17
20260911 055200;29486.25;29491.5;29486.25;29489.25;7
20260911 055300;29494;29499;29494;29498;21
20260911 055400;29498.5;29511;29495.25;29510;54
20260911 055500;29513;29518.25;29513;29514.5;31
20260911 055600;29514;29520.25;29514;29520;21
20260911 055700;29522.5;29529.25;29522.5;29523.75;101
20260911 055800;29522.5;29524.75;29518;29524;22
20260911 055900;29526.5;29535.75;29524.25;29524.25;89
20260911 060000;29525.5;29526.5;29521.75;29526.25;14
20260911 060100;29522.25;29522.75;29514.25;29519.5;25
20260911 060200;29521;29525;29518;29523.75;18
20260911 060300;29520.75;29528.75;29520.75;29527.75;28
20260911 060400;29526.5;29526.5;29519.5;29522.25;24
20260911 060500;29520.75;29520.75;29514.25;29516.75;13
20260911 060600;29510;29511.75;29509.25;29510;18
20260911 060700;29512;29523.5;29512;29518.5;21
20260911 060800;29520.75;29535;29520.75;29535;19
20260911 060900;29536.75;29537.75;29528;29528.25;29
20260911 061000;29526.75;29527;29525;29526.5;7
20260911 061100;29524.25;29526.5;29524.25;29525.25;12
20260911 061200;29528;29530;29528;29529.25;9
20260911 061300;29525;29525;29518.75;29518.75;5
20260911 061400;29525.75;29530;29525.75;29527;9
20260911 061500;29525.25;29540;29525.25;29538.5;28
20260911 061600;29537;29540.25;29536;29540;30
20260911 061700;29539;29541;29535.75;29540.25;8
20260911 061800;29541.25;29543.25;29532.5;29534.75;28
20260911 061900;29534;29535.25;29528.25;29529.75;18
20260911 062000;29525;29527;29518;29527;13
20260911 062100;29525.25;29527.25;29525.25;29527.25;10
20260911 062200;29524;29527.25;29521.5;29521.5;5
20260911 062300;29521;29522;29516.5;29516.5;11
20260911 062400;29517.25;29519;29516;29517;19
20260911 062500;29517.75;29519.5;29515.75;29519.25;18
20260911 062600;29522.75;29523.75;29513.5;29519.5;24
20260911 062700;29521;29521;29518.5;29518.5;4
20260911 062800;29522.75;29523;29518.5;29519;9
20260911 062900;29516.5;29517;29514;29517;21
20260911 063000;29516.25;29518.25;29512.25;29516;85
20260911 063100;29518.25;29519.25;29513.25;29519.25;28
20260911 063200;29519.25;29520.75;29519.25;29520.25;3
20260911 063300;29524;29527.5;29517.25;29517.25;18
20260911 063400;29515.5;29516;29508.75;29512.25;28
20260911 063500;29511.25;29511.25;29507;29509.5;26
20260911 063600;29511.25;29518.75;29511.25;29518.75;5
20260911 063700;29515.75;29524.75;29515.75;29524.75;5
20260911 063800;29521.5;29526;29521.25;29526;15
20260911 063900;29525.75;29526.25;29525.75;29526.25;4
20260911 064000;29529.25;29529.25;29525.5;29525.5;4
20260911 064100;29522.5;29525;29520.25;29521.25;14
20260911 064200;29521.25;29522;29517.75;29521;7
20260911 064300;29517;29518;29516.25;29516.5;15
20260911 064400;29512.5;29512.5;29511;29511.25;5
20260911 064500;29511.25;29518.5;29511.25;29518.5;9
20260911 064600;29522.25;29527.25;29522.25;29527.25;18
20260911 064700;29531.25;29531.25;29530.75;29531;5
20260911 064800;29532;29548.25;29532;29547;23
20260911 064900;29546.5;29551.75;29546.5;29551;38
20260911 065000;29550.75;29550.75;29544.75;29544.75;12
20260911 065100;29541.75;29547.5;29540;29545.5;9
20260911 065200;29542;29546.25;29539.25;29542;40
20260911 065300;29542;29547.25;29541.25;29546.5;107
20260911 065400;29545.5;29545.5;29539.75;29542;9
20260911 065500;29539.5;29540.75;29538.75;29540.5;7
20260911 065600;29540.5;29542.25;29538.5;29540;7
20260911 065700;29542;29542;29539;29539.75;7
20260911 065800;29541.5;29545.25;29541.5;29545.25;5
20260911 070000;29547.5;29550;29547.25;29548.25;10
20260911 070100;29545.75;29552;29541.5;29552;19
20260911 070200;29552.25;29554.5;29551;29554.25;33
20260911 070400;29548.75;29549.75;29544.25;29549.75;13
20260911 070500;29551.25;29557.75;29551.25;29557.75;11
20260911 070600;29559.75;29559.75;29551.75;29551.75;3
20260911 070700;29553.25;29554.25;29550.75;29550.75;17
20260911 070800;29552.75;29560;29552.75;29559;18
20260911 070900;29553.25;29553.25;29553.25;29553.25;2
20260911 071000;29550;29551.5;29545;29547.25;11
20260911 071100;29555;29556.5;29552;29554.5;12
20260911 071200;29555;29556;29550.5;29551.5;6
20260911 071300;29551.5;29553;29550;29550;6
20260911 071400;29556;29557;29545.25;29545.25;17
20260911 071500;29545;29549;29544.75;29546.75;10
20260911 071600;29547.5;29547.5;29547.5;29547.5;1
20260911 071700;29544.5;29549.5;29544.5;29549.5;5
20260911 071800;29549.5;29555.25;29549.5;29555.25;9
20260911 071900;29554.75;29554.75;29549.75;29550.25;7
20260911 072000;29549.25;29550;29548;29550;5
20260911 072100;29548;29553.75;29548;29551;5
20260911 072200;29552.75;29553.25;29552.75;29553;3
20260911 072300;29544.5;29544.75;29538.75;29540;8
20260911 072400;29540.75;29544;29540.5;29544;6
20260911 072500;29549.25;29550.25;29547;29547;28
20260911 072600;29537.5;29537.5;29537;29537;2
20260911 072700;29541;29541;29532.25;29533.75;8
20260911 072800;29534.25;29540.75;29534.25;29540.75;3
20260911 073000;29536;29536;29527.5;29527.5;31
20260911 073100;29528;29535;29527.5;29535;8
20260911 073200;29532.5;29535;29532.5;29535;2
20260911 073400;29526;29526;29526;29526;1
20260911 073500;29528.5;29528.5;29519;29521.25;18
20260911 073600;29523.5;29526;29522.25;29524;15
20260911 073700;29523.75;29525.25;29523.75;29525.25;9
20260911 073800;29527.25;29530.25;29527.25;29530.25;4
20260911 073900;29527.5;29527.5;29527;29527.5;6
20260911 074000;29527;29527;29525;29525;2
20260911 074100;29527.75;29530;29527.75;29530;7
20260911 074200;29525.25;29533.5;29521;29533.5;5
20260911 074300;29531.75;29531.75;29531.75;29531.75;1
20260911 074400;29530.75;29531;29530.75;29531;2
20260911 074500;29530;29532;29530;29532;3
20260911 074600;29528.25;29528.25;29528.25;29528.25;1
20260911 074700;29526;29527.75;29522.25;29527.75;3
20260911 074800;29527.5;29530.5;29527.5;29530.5;4
20260911 074900;29528.5;29528.5;29526.75;29527.25;4
20260911 075000;29527.5;29527.5;29519.25;29520.75;18
20260911 075100;29523.5;29525;29523.5;29525;6
20260911 075200;29521.75;29526;29521;29525.25;6
20260911 075400;29528.75;29530.5;29528.75;29530.5;5
20260911 075500;29530.25;29530.25;29530.25;29530.25;2
20260911 075700;29532.75;29536;29532.75;29536;5
20260911 075800;29530.5;29530.5;29530.25;29530.25;2
20260911 075900;29532.5;29533.25;29532.5;29533.25;2
20260911 080000;29533.25;29533.25;29532.75;29532.75;2
20260911 080100;29535.75;29549;29535;29547.75;40
20260911 080200;29547.75;29558.5;29542.5;29558.5;13
20260911 080300;29554.25;29563.75;29541.75;29541.75;29
20260911 080400;29542.25;29548.25;29539;29539;14
20260911 080500;29538.75;29538.75;29538.75;29538.75;2
20260911 080600;29532;29535.25;29532;29534.5;11
20260911 080700;29533;29537.5;29532.5;29537.5;9
20260911 080800;29536.25;29536.25;29533.5;29535.5;11
20260911 080900;29532;29532;29530;29530;3
20260911 081000;29526.5;29527.75;29519.5;29519.5;10
20260911 081100;29523.5;29535;29523.5;29535;14
20260911 081200;29534;29540;29516.25;29519.5;193
20260911 081300;29521.5;29526;29521.5;29522.25;15
20260911 081400;29526;29540.5;29525.25;29540.5;32
20260911 081500;29540.25;29540.25;29536;29536.5;7
20260911 081600;29537;29537.5;29533.5;29533.5;4
20260911 081700;29533.25;29545;29531.5;29545;7
20260911 081800;29549.75;29555;29549.75;29551.75;7
20260911 081900;29552;29556;29552;29554.5;8
20260911 082000;29547.25;29547.25;29545.5;29546;6
20260911 082100;29546.5;29549;29544.5;29544.5;4
20260911 082200;29548;29549.25;29547;29547;6
20260911 082300;29548.5;29548.5;29548.5;29548.5;3
20260911 082400;29547.75;29555;29547.75;29555;12
20260911 082500;29554.75;29606.75;29554.5;29580.75;269
20260911 082600;29581.75;29581.75;29572;29576.75;20
20260911 082700;29574.75;29574.75;29565.5;29570;7
20260911 082800;29566.5;29566.5;29560;29563.25;28
20260911 082900;29564;29564.25;29557;29557.5;18
20260911 083000;29558.25;29562.75;29556.25;29560.25;16
20260911 083100;29566;29584.25;29564.5;29582;36
20260911 083200;29592.25;29601.5;29592.25;29598.25;40
20260911 083300;29599.25;29603.75;29598.25;29601.75;15
20260911 083400;29599;29599.75;29597;29598;17
20260911 083500;29597;29599.5;29595;29595;20
20260911 083600;29598.5;29598.5;29590.75;29590.75;6
20260911 083700;29590;29593.5;29588.75;29593.5;6
20260911 083800;29594.5;29594.5;29592;29593.75;13
20260911 083900;29592;29592;29592;29592;6
20260911 084000;29593;29595.5;29582.25;29582.25;29
20260911 084100;29588;29589.75;29584.5;29589.75;9
20260911 084200;29588.75;29588.75;29588.75;29588.75;2
20260911 084300;29587.25;29587.25;29587.25;29587.25;2
20260911 084500;29588.5;29588.5;29580;29580;9
20260911 084600;29581.25;29590;29578.25;29589;8
20260911 084700;29586.25;29595.75;29586.25;29595.75;13
20260911 084800;29595;29595.75;29590.5;29590.5;21
20260911 084900;29596;29599;29594.5;29594.5;11
20260911 085000;29594;29596.75;29592.25;29592.25;9
20260911 085100;29596;29597;29594;29596.25;8
20260911 085200;29598.25;29607;29597.75;29604.5;33
20260911 085300;29602.25;29604.5;29600.25;29601.5;8
20260911 085400;29601;29615;29601;29612.75;35
20260911 085500;29607;29607.25;29600.75;29601.75;22
20260911 085600;29600.25;29602;29599.5;29601.5;10
20260911 085700;29605.25;29610.75;29604.75;29610.25;9
20260911 085800;29607.75;29610;29607.75;29610;3
20260911 085900;29610.5;29613.75;29609;29613.75;17
20260911 090000;29612.5;29615;29607.75;29615;9
20260911 090100;29617.25;29625;29607.5;29622.75;119
20260911 090200;29615.75;29622.75;29613.75;29621.5;10
20260911 090300;29618;29618;29610.5;29615.25;16
20260911 090400;29611.75;29611.75;29606.5;29606.75;11
20260911 090500;29605.5;29609;29605.5;29609;6
20260911 090600;29605.75;29607;29602;29604.25;16
20260911 090700;29603;29606;29600.5;29606;17
20260911 090800;29604.25;29611.25;29603;29610.75;16
20260911 090900;29607;29607;29597;29601;24
20260911 091000;29600.75;29600.75;29594.25;29594.25;34
20260911 091100;29590.75;29593.25;29583;29583;54
20260911 091200;29586.5;29590.25;29582.75;29586.75;48
20260911 091300;29591.75;29592;29591.75;29592;2
20260911 091400;29592.75;29595.25;29591.25;29591.25;6
20260911 091500;29588.75;29588.75;29588.5;29588.5;2
20260911 091600;29583.5;29585.75;29582;29585.75;8
20260911 091700;29586.25;29588.5;29586;29586;7
20260911 091800;29586.75;29588.25;29586.75;29588.25;2
20260911 091900;29589.75;29591.5;29589.75;29591.5;7
20260911 092000;29597.5;29598.25;29596.5;29598.25;4
20260911 092100;29595.75;29600;29592.25;29600;18
20260911 092200;29600;29600;29598.5;29599.75;9
20260911 092300;29598.25;29598.5;29595;29595.5;8
20260911 092400;29598;29598.25;29598;29598.25;2
20260911 092500;29595.25;29595.75;29593.5;29593.5;3
20260911 092600;29591.25;29591.5;29590.5;29590.5;4
20260911 092700;29591.5;29591.5;29590.5;29590.5;3
20260911 092800;29595;29595;29594.25;29594.25;5
20260911 092900;29593.75;29596.5;29593.5;29596.5;4
20260911 093000;29595.25;29595.25;29595;29595.25;5
20260911 093100;29594.5;29599.25;29589.75;29596.25;71
20260911 093200;29593.5;29593.5;29593.5;29593.5;2
20260911 093300;29598;29598;29598;29598;1
20260911 093400;29600.25;29600.25;29598.75;29598.75;2
20260911 093500;29596.25;29598.5;29595.5;29598.5;3
20260911 093700;29600;29603.5;29600;29602;6
20260911 093800;29598.75;29601;29598.75;29599.75;12
20260911 093900;29599.75;29599.75;29597.75;29597.75;3
20260911 094000;29597.75;29603;29597.75;29603;2
20260911 094100;29602;29602;29600.25;29600.5;4
20260911 094200;29603.25;29606;29600.75;29600.75;7
20260911 094300;29599.5;29603.75;29599.5;29601.75;7
20260911 094600;29598;29598.5;29596.5;29596.5;6
20260911 094700;29596.25;29604.5;29596.25;29604.25;8
20260911 094800;29603.75;29603.75;29600.25;29601;7
20260911 094900;29599;29602.75;29599;29601.5;5
20260911 095000;29600.25;29600.25;29600.25;29600.25;1
20260911 095100;29598.5;29603.25;29597.25;29602;11
20260911 095200;29601.75;29601.75;29601;29601;3
20260911 095300;29599.25;29600;29598.75;29600;7
20260911 095400;29600;29600.5;29598.75;29600.5;5
20260911 095500;29600.5;29601;29600.5;29601;4
20260911 095600;29601;29601;29600;29600.25;3
20260911 095700;29602.5;29608;29602.5;29608;7
20260911 095800;29609;29609;29609;29609;1
20260911 095900;29613;29615.75;29613;29614;8
20260911 100000;29613.25;29613.25;29613.25;29613.25;1
20260911 100100;29607.25;29614.5;29607.25;29612.25;17
20260911 100200;29614.75;29616;29614.75;29616;3
20260911 100300;29612.5;29625;29578.5;29623.75;182
20260911 100400;29626.5;29629;29623;29628;16
20260911 100500;29629.25;29630;29626.25;29626.25;23
20260911 100600;29621.5;29621.5;29619.75;29621.5;7
20260911 100700;29620.5;29620.75;29618;29618;6
20260911 100800;29619.25;29620;29617.5;29620;6
20260911 100900;29620.5;29625.25;29620.5;29625.25;18
20260911 101000;29623.25;29623.75;29623.25;29623.5;4
