timestamp,eth_price,expiry_date,max_pain_price,call_oi,put_oi,call_notional,put_notional
2026-07-01T00:26:07.093Z,1565.71,260731,1800,163234.6,102341.3,255895926.6,160403983.25
2026-07-01T00:26:07.093Z,1565.71,260828,1700,33016,23945.6,51753091.37,37536087.92
2026-07-01T00:26:07.093Z,1565.71,260925,2300,227534.2,103580.7,356715197.61,162369181.22
2026-07-01T00:26:07.093Z,1565.71,261225,2200,297704,110277,466568108.08,172842226.74
2026-07-01T00:26:07.093Z,1565.71,270326,2000,59736,30961,93649708.02,48515522.66
2026-07-01T00:26:07.093Z,1565.71,270625,1600,5956,1616,9332561.22,2531695.88
2026-07-01T00:27:15.097Z,1564.26,260701,1575,14150.4,18595.2,22161818.88,29132696.11
2026-07-01T00:27:15.097Z,1564.26,260702,1575,9752.6,5020.1,15278593.88,7860239.32
2026-07-01T00:27:15.097Z,1564.26,260703,1650,50557.1,68329.5,79222843.71,107032298.32
2026-07-01T00:27:15.097Z,1564.26,260704,1550,1090.1,2652,1708860.22,4153689.48
2026-07-01T00:27:15.097Z,1564.26,260710,1650,30717.2,43285.8,48143473.72,67818007.79
2026-07-01T00:27:15.097Z,1564.26,260717,1600,7799,8208,12221100.63,12858615.2
2026-07-01T00:27:15.097Z,1564.26,260731,1800,163234.6,102341.3,255810876.55,160382681.31
