qld_time,timestamp,symbol,side,price,size_usd,remaining_usd
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,12353303.55,12353303.55
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,12353218.45,12353218.45
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,12332146.97,12332146.97
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,12315661.58,12315661.58
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,10696472,10696472
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,9417708,9417708
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,8808720,8808720
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,7871435,7871435
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,7727356,7727356
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,7573350,7573350
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,7394452.5,7394452.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,6951195,6951195
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,6813236.5,6813236.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,6616293.59,6616293.59
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,6603635.5,6603635.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5763786.17,5763786.17
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5730960,5730960
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5670880,5670880
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5548250.7,5548250.7
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5526300,5526300
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5342621.58,5342621.58
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5272836,5272836
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5163801.3,5163801.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5120896,5120896
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5070576,5070576
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5013368.78,5013368.78
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,5000490.43,5000490.43
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4901513.6,4901513.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4860304,4860304
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4807973.6,4807973.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4668540,4668540
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4663638,4663638
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4620905,4620905
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4601559,4601559
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4495521.52,4495521.52
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4420812,4420812
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,4219809.3,4219809.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3808560,3808560
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3755358.22,3755358.22
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3561930,3561930
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3544822.8,3544822.8
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3502632.5,3502632.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3408150.62,3408150.62
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3362320,3362320
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3300021.06,3300021.06
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3269950.44,3269950.44
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3207552.57,3207552.57
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3191997.66,3191997.66
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3156651,3156651
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3071018.7,3071018.7
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,3045200,3045200
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2986925.6,2986925.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2865128.76,2865128.76
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2858645.01,2858645.01
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2840125,2840125
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2779749,2779749
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2768975,2768975
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2731432.2,2731432.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2673403.74,2673403.74
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2648222.57,2648222.57
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2640068.4,2640068.4
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2634060,2634060
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2600572.91,2600572.91
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2564745.6,2564745.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2500668.71,2500668.71
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2461629.65,2461629.65
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2455437.17,2455437.17
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2443593.91,2443593.91
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2310794,2310794
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2207556,2207556
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2195750.99,2195750.99
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2179270.8,2179270.8
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2160538.01,2160538.01
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2130869.5,2130869.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2120052,2120052
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2101766.7,2101766.7
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2100052,2100052
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2088685.2,2088685.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2080052,2080052
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2073209.6,2073209.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2060052,2060052
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2055389.25,2055389.25
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2040052,2040052
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2020052,2020052
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2011193.66,2011193.66
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,2000052,2000052
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1999111.24,1999111.24
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1956145.39,1956145.39
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1919128.2,1919128.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1913214.1,1913214.1
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1896138.4,1896138.4
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1894986.61,1894986.61
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1875284.09,1875284.09
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1860048.36,1860048.36
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1847512.2,1847512.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1844099.73,1844099.73
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1843437.79,1843437.79
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1834635.69,1834635.69
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1807390.2,1807390.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1796420.16,1796420.16
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1742336.93,1742336.93
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1739801.96,1739801.96
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1737801.81,1737801.81
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1735078.56,1735078.56
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1732184.27,1732184.27
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1721212.26,1721212.26
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1716615.38,1716615.38
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1715908.78,1715908.78
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1710002.83,1710002.83
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1701539.33,1701539.33
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1699352.35,1699352.35
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1698963.32,1698963.32
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1696419.48,1696419.48
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1674009.3,1674009.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1664316.69,1664316.69
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1664286.19,1664286.19
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1643009.3,1643009.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1640040.12,1640040.12
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1630282.25,1630282.25
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1627509.3,1627509.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1616255.4,1616255.4
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1612009.3,1612009.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1596509.3,1596509.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1594546.55,1594546.55
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1586270,1586270
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1582672.85,1582672.85
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1581009.3,1581009.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1580124,1580124
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1579903.68,1579903.68
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1579851.32,1579851.32
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1577269.17,1577269.17
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1574821.2,1574821.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1571916.73,1571916.73
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1568559.41,1568559.41
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1567849.31,1567849.31
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1566723.95,1566723.95
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1565509.3,1565509.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1524893.7,1524893.7
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1524350,1524350
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1516910.67,1516910.67
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1493479.43,1493479.43
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1488907.43,1488907.43
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1474079.1,1474079.1
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1457988,1457988
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1433739.19,1433739.19
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1431487.83,1431487.83
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1429423.51,1429423.51
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1426778.06,1426778.06
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1424476.57,1424476.57
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1419671.37,1419671.37
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1416833.03,1416833.03
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1415822.6,1415822.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1415321.35,1415321.35
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1413892.8,1413892.8
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1412629.87,1412629.87
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1410234.09,1410234.09
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1407718.3,1407718.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1405552.18,1405552.18
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1402743.29,1402743.29
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1400494.06,1400494.06
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1388679.68,1388679.68
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1386623,1386623
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1365237.79,1365237.79
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1353359.6,1353359.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1337958.55,1337958.55
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1333390.5,1333390.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1330591.72,1330591.72
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1324607.34,1324607.34
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1308801,1308801
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1299144.25,1299144.25
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1297738.12,1297738.12
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1293686.46,1293686.46
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1293591.94,1293591.94
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1269150.3,1269150.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1265704.4,1265704.4
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1256855.98,1256855.98
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1241220,1241220
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1239329.08,1239329.08
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1236981.91,1236981.91
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1229305,1229305
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1215113.45,1215113.45
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1212945.84,1212945.84
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1197688.03,1197688.03
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1190204.95,1190204.95
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1189420.08,1189420.08
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1174813.2,1174813.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1173576.67,1173576.67
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1161542.8,1161542.8
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1154733,1154733
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1154437.76,1154437.76
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1153202.4,1153202.4
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1151989.3,1151989.3
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1151751.27,1151751.27
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1146952.5,1146952.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1145484.47,1145484.47
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1133196.6,1133196.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1132260.5,1132260.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1127934.52,1127934.52
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1118539.43,1118539.43
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1117472.39,1117472.39
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1114618.2,1114618.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1112677.9,1112677.9
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1110093.01,1110093.01
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1107381,1107381
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1100529.1,1100529.1
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1099960,1099960
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1093645.5,1093645.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1089375.53,1089375.53
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1088018.5,1088018.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1083526.47,1083526.47
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1083110.6,1083110.6
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1082997.5,1082997.5
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1064666,1064666
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1063574.27,1063574.27
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1063477.67,1063477.67
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1062844.78,1062844.78
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1055228.4,1055228.4
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1055089.16,1055089.16
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1055078.1,1055078.1
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1049900.61,1049900.61
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1046740,1046740
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1042507.2,1042507.2
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1013340,1013340
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1011004.8,1011004.8
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1010525,1010525
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1009333.66,1009333.66
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1004107.14,1004107.14
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1000680.55,1000680.55
2026-07-10 17:07:09,2026-07-10T07:07:09.305Z,BTCUSDT,buy,undefined,1000230.35,1000230.35
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,12624311.73,12624311.73
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,9431921.6,9431921.6
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,9265073.44,9265073.44
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,7775342.08,7775342.08
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,6868401.54,6868401.54
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,6492260.71,6492260.71
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,6396712.79,6396712.79
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,6281035.5,6281035.5
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,6278829.3,6278829.3
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5638317.75,5638317.75
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5555900.7,5555900.7
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5504310.04,5504310.04
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5482085.64,5482085.64
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5202979.81,5202979.81
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5036523.42,5036523.42
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5012197.2,5012197.2
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5009411.66,5009411.66
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,5003169.86,5003169.86
2026-07-10 17:07:28,2026-07-10T07:07:28.741Z,ETHUSDT,sell,undefined,4777923.4,4777923.4
